Keyword1,Keyword2,Keyword3,Keyword4,Headline1,Headline2,description,finalUrls,path1,path2,availability,bid,campaignname,adgroupname,campaignbudget
keyword597,keyword2587,keyword3587,keyword4587,headline597,headline607,description597,http://finalurl597.com,folder597,folder607, in stock,18, campaign50,adgroup57,66
keyword598,keyword2588,keyword3588,keyword4588,headline598,headline608,description598,http://finalurl598.com,folder598,folder608, in stock,18, campaign50,adgroup57,66
keyword599,keyword2589,keyword3589,keyword4589,headline599,headline609,description599,http://finalurl599.com,folder599,folder609, in stock,18, campaign50,adgroup57,66
keyword600,keyword2590,keyword3590,keyword4590,headline600,headline610,description600,http://finalurl600.com,folder600,folder610, in stock,18, campaign50,adgroup57,66
keyword601,keyword2591,keyword3591,keyword4591,headline601,headline611,description601,http://finalurl601.com,folder601,folder611, in stock,18, campaign50,adgroup57,66
keyword602,keyword2592,keyword3592,keyword4592,headline602,headline612,description602,http://finalurl602.com,folder602,folder612, in stock,18, campaign50,adgroup57,66
keyword603,keyword2593,keyword3593,keyword4593,headline603,headline613,description603,http://finalurl603.com,folder603,folder613, in stock,18, campaign50,adgroup57,66
keyword604,keyword2594,keyword3594,keyword4594,headline604,headline614,description604,http://finalurl604.com,folder604,folder614, in stock,18, campaign50,adgroup57,66
keyword605,keyword2595,keyword3595,keyword4595,headline605,headline615,description605,http://finalurl605.com,folder605,folder615, in stock,18, campaign50,adgroup57,66
keyword606,keyword2596,keyword3596,keyword4596,headline606,headline616,description606,http://finalurl606.com,folder606,folder616, in stock,18, campaign50,adgroup57,66
keyword607,keyword2597,keyword3597,keyword4597,headline607,headline617,description607,http://finalurl607.com,folder607,folder617, in stock,18, campaign50,adgroup57,66
keyword608,keyword2598,keyword3598,keyword4598,headline608,headline618,description608,http://finalurl608.com,folder608,folder618, in stock,18, campaign50,adgroup57,66
keyword609,keyword2599,keyword3599,keyword4599,headline609,headline619,description609,http://finalurl609.com,folder609,folder619, in stock,18, campaign50,adgroup57,66
keyword610,keyword2600,keyword3600,keyword4600,headline610,headline620,description610,http://finalurl610.com,folder610,folder620, in stock,18, campaign50,adgroup57,66
keyword611,keyword2601,keyword3601,keyword4601,headline611,headline621,description611,http://finalurl611.com,folder611,folder621, in stock,18, campaign50,adgroup57,66
keyword612,keyword2602,keyword3602,keyword4602,headline612,headline622,description612,http://finalurl612.com,folder612,folder622, in stock,18, campaign50,adgroup57,66
keyword613,keyword2603,keyword3603,keyword4603,headline613,headline623,description613,http://finalurl613.com,folder613,folder623, in stock,18, campaign50,adgroup57,66
keyword614,keyword2604,keyword3604,keyword4604,headline614,headline624,description614,http://finalurl614.com,folder614,folder624, in stock,18, campaign50,adgroup57,66
keyword615,keyword2605,keyword3605,keyword4605,headline615,headline625,description615,http://finalurl615.com,folder615,folder625, in stock,18, campaign50,adgroup57,66
keyword616,keyword2606,keyword3606,keyword4606,headline616,headline626,description616,http://finalurl616.com,folder616,folder626, in stock,18, campaign50,adgroup57,66
keyword617,keyword2607,keyword3607,keyword4607,headline617,headline627,description617,http://finalurl617.com,folder617,folder627, in stock,18, campaign50,adgroup57,66
keyword618,keyword2608,keyword3608,keyword4608,headline618,headline628,description618,http://finalurl618.com,folder618,folder628, in stock,18, campaign50,adgroup57,66
keyword619,keyword2609,keyword3609,keyword4609,headline619,headline629,description619,http://finalurl619.com,folder619,folder629, in stock,18, campaign50,adgroup57,66
keyword620,keyword2610,keyword3610,keyword4610,headline620,headline630,description620,http://finalurl620.com,folder620,folder630, in stock,18, campaign50,adgroup57,66
keyword621,keyword2611,keyword3611,keyword4611,headline621,headline631,description621,http://finalurl621.com,folder621,folder631, in stock,18, campaign50,adgroup57,66
keyword622,keyword2612,keyword3612,keyword4612,headline622,headline632,description622,http://finalurl622.com,folder622,folder632, in stock,18, campaign50,adgroup57,66
keyword623,keyword2613,keyword3613,keyword4613,headline623,headline633,description623,http://finalurl623.com,folder623,folder633, in stock,18, campaign50,adgroup57,66
keyword624,keyword2614,keyword3614,keyword4614,headline624,headline634,description624,http://finalurl624.com,folder624,folder634, in stock,18, campaign50,adgroup57,66
keyword625,keyword2615,keyword3615,keyword4615,headline625,headline635,description625,http://finalurl625.com,folder625,folder635, in stock,18, campaign50,adgroup57,66
keyword626,keyword2616,keyword3616,keyword4616,headline626,headline636,description626,http://finalurl626.com,folder626,folder636, in stock,18, campaign50,adgroup57,66
keyword627,keyword2617,keyword3617,keyword4617,headline627,headline637,description627,http://finalurl627.com,folder627,folder637, in stock,18, campaign50,adgroup57,66
keyword628,keyword2618,keyword3618,keyword4618,headline628,headline638,description628,http://finalurl628.com,folder628,folder638, in stock,18, campaign50,adgroup57,66
keyword629,keyword2619,keyword3619,keyword4619,headline629,headline639,description629,http://finalurl629.com,folder629,folder639, in stock,18, campaign50,adgroup57,66
keyword630,keyword2620,keyword3620,keyword4620,headline630,headline640,description630,http://finalurl630.com,folder630,folder640, in stock,18, campaign50,adgroup57,66
keyword631,keyword2621,keyword3621,keyword4621,headline631,headline641,description631,http://finalurl631.com,folder631,folder641, in stock,18, campaign50,adgroup57,66
keyword632,keyword2622,keyword3622,keyword4622,headline632,headline642,description632,http://finalurl632.com,folder632,folder642, in stock,18, campaign50,adgroup57,66
keyword633,keyword2623,keyword3623,keyword4623,headline633,headline643,description633,http://finalurl633.com,folder633,folder643, in stock,18, campaign50,adgroup57,66
keyword634,keyword2624,keyword3624,keyword4624,headline634,headline644,description634,http://finalurl634.com,folder634,folder644, in stock,18, campaign50,adgroup57,66
keyword635,keyword2625,keyword3625,keyword4625,headline635,headline645,description635,http://finalurl635.com,folder635,folder645, in stock,18, campaign50,adgroup57,66
keyword636,keyword2626,keyword3626,keyword4626,headline636,headline646,description636,http://finalurl636.com,folder636,folder646, in stock,18, campaign50,adgroup57,66
keyword637,keyword2627,keyword3627,keyword4627,headline637,headline647,description637,http://finalurl637.com,folder637,folder647, in stock,18, campaign50,adgroup57,66
keyword638,keyword2628,keyword3628,keyword4628,headline638,headline648,description638,http://finalurl638.com,folder638,folder648, in stock,18, campaign50,adgroup57,66
keyword639,keyword2629,keyword3629,keyword4629,headline639,headline649,description639,http://finalurl639.com,folder639,folder649, in stock,18, campaign50,adgroup57,66
keyword640,keyword2630,keyword3630,keyword4630,headline640,headline650,description640,http://finalurl640.com,folder640,folder650, in stock,18, campaign50,adgroup57,66
keyword641,keyword2631,keyword3631,keyword4631,headline641,headline651,description641,http://finalurl641.com,folder641,folder651, in stock,18, campaign50,adgroup57,66
keyword642,keyword2632,keyword3632,keyword4632,headline642,headline652,description642,http://finalurl642.com,folder642,folder652, in stock,18, campaign50,adgroup57,66
keyword643,keyword2633,keyword3633,keyword4633,headline643,headline653,description643,http://finalurl643.com,folder643,folder653, in stock,18, campaign50,adgroup57,66
keyword644,keyword2634,keyword3634,keyword4634,headline644,headline654,description644,http://finalurl644.com,folder644,folder654, in stock,18, campaign50,adgroup57,66
keyword645,keyword2635,keyword3635,keyword4635,headline645,headline655,description645,http://finalurl645.com,folder645,folder655, in stock,18, campaign50,adgroup57,66
keyword646,keyword2636,keyword3636,keyword4636,headline646,headline656,description646,http://finalurl646.com,folder646,folder656, in stock,18, campaign50,adgroup57,66
keyword647,keyword2637,keyword3637,keyword4637,headline647,headline657,description647,http://finalurl647.com,folder647,folder657, in stock,18, campaign50,adgroup57,66
keyword648,keyword2638,keyword3638,keyword4638,headline648,headline658,description648,http://finalurl648.com,folder648,folder658, in stock,18, campaign50,adgroup57,66
keyword649,keyword2639,keyword3639,keyword4639,headline649,headline659,description649,http://finalurl649.com,folder649,folder659, in stock,18, campaign50,adgroup57,66
keyword650,keyword2640,keyword3640,keyword4640,headline650,headline660,description650,http://finalurl650.com,folder650,folder660, in stock,18, campaign50,adgroup57,66
keyword651,keyword2641,keyword3641,keyword4641,headline651,headline661,description651,http://finalurl651.com,folder651,folder661, in stock,18, campaign50,adgroup57,66
keyword652,keyword2642,keyword3642,keyword4642,headline652,headline662,description652,http://finalurl652.com,folder652,folder662, in stock,18, campaign50,adgroup57,66
keyword653,keyword2643,keyword3643,keyword4643,headline653,headline663,description653,http://finalurl653.com,folder653,folder663, in stock,18, campaign50,adgroup57,66
keyword654,keyword2644,keyword3644,keyword4644,headline654,headline664,description654,http://finalurl654.com,folder654,folder664, in stock,18, campaign50,adgroup57,66
keyword655,keyword2645,keyword3645,keyword4645,headline655,headline665,description655,http://finalurl655.com,folder655,folder665, in stock,18, campaign50,adgroup57,66
keyword656,keyword2646,keyword3646,keyword4646,headline656,headline666,description656,http://finalurl656.com,folder656,folder666, in stock,18, campaign50,adgroup57,66
keyword657,keyword2647,keyword3647,keyword4647,headline657,headline667,description657,http://finalurl657.com,folder657,folder667, in stock,18, campaign50,adgroup57,66
keyword658,keyword2648,keyword3648,keyword4648,headline658,headline668,description658,http://finalurl658.com,folder658,folder668, in stock,18, campaign50,adgroup57,66
keyword659,keyword2649,keyword3649,keyword4649,headline659,headline669,description659,http://finalurl659.com,folder659,folder669, in stock,18, campaign50,adgroup57,66
keyword660,keyword2650,keyword3650,keyword4650,headline660,headline670,description660,http://finalurl660.com,folder660,folder670, in stock,18, campaign50,adgroup57,66
keyword661,keyword2651,keyword3651,keyword4651,headline661,headline671,description661,http://finalurl661.com,folder661,folder671, in stock,18, campaign50,adgroup57,66
keyword662,keyword2652,keyword3652,keyword4652,headline662,headline672,description662,http://finalurl662.com,folder662,folder672, in stock,18, campaign50,adgroup57,66
keyword663,keyword2653,keyword3653,keyword4653,headline663,headline673,description663,http://finalurl663.com,folder663,folder673, in stock,18, campaign50,adgroup57,66
keyword664,keyword2654,keyword3654,keyword4654,headline664,headline674,description664,http://finalurl664.com,folder664,folder674, in stock,18, campaign50,adgroup57,66
keyword665,keyword2655,keyword3655,keyword4655,headline665,headline675,description665,http://finalurl665.com,folder665,folder675, in stock,18, campaign50,adgroup57,66
keyword666,keyword2656,keyword3656,keyword4656,headline666,headline676,description666,http://finalurl666.com,folder666,folder676, in stock,18, campaign50,adgroup57,66
keyword667,keyword2657,keyword3657,keyword4657,headline667,headline677,description667,http://finalurl667.com,folder667,folder677, in stock,18, campaign50,adgroup57,66
keyword668,keyword2658,keyword3658,keyword4658,headline668,headline678,description668,http://finalurl668.com,folder668,folder678, in stock,18, campaign50,adgroup57,66
keyword669,keyword2659,keyword3659,keyword4659,headline669,headline679,description669,http://finalurl669.com,folder669,folder679, in stock,18, campaign50,adgroup57,66
keyword670,keyword2660,keyword3660,keyword4660,headline670,headline680,description670,http://finalurl670.com,folder670,folder680, in stock,18, campaign50,adgroup57,66
keyword671,keyword2661,keyword3661,keyword4661,headline671,headline681,description671,http://finalurl671.com,folder671,folder681, in stock,18, campaign50,adgroup57,66
keyword672,keyword2662,keyword3662,keyword4662,headline672,headline682,description672,http://finalurl672.com,folder672,folder682, in stock,18, campaign50,adgroup57,66
keyword673,keyword2663,keyword3663,keyword4663,headline673,headline683,description673,http://finalurl673.com,folder673,folder683, in stock,18, campaign50,adgroup57,66
keyword674,keyword2664,keyword3664,keyword4664,headline674,headline684,description674,http://finalurl674.com,folder674,folder684, in stock,18, campaign50,adgroup57,66
keyword675,keyword2665,keyword3665,keyword4665,headline675,headline685,description675,http://finalurl675.com,folder675,folder685, in stock,18, campaign50,adgroup57,66
keyword676,keyword2666,keyword3666,keyword4666,headline676,headline686,description676,http://finalurl676.com,folder676,folder686, in stock,18, campaign50,adgroup57,66
keyword677,keyword2667,keyword3667,keyword4667,headline677,headline687,description677,http://finalurl677.com,folder677,folder687, in stock,18, campaign50,adgroup57,66
keyword678,keyword2668,keyword3668,keyword4668,headline678,headline688,description678,http://finalurl678.com,folder678,folder688, in stock,18, campaign50,adgroup57,66
keyword679,keyword2669,keyword3669,keyword4669,headline679,headline689,description679,http://finalurl679.com,folder679,folder689, in stock,18, campaign50,adgroup57,66
keyword680,keyword2670,keyword3670,keyword4670,headline680,headline690,description680,http://finalurl680.com,folder680,folder690, in stock,18, campaign50,adgroup57,66
keyword681,keyword2671,keyword3671,keyword4671,headline681,headline691,description681,http://finalurl681.com,folder681,folder691, in stock,18, campaign50,adgroup57,66
keyword682,keyword2672,keyword3672,keyword4672,headline682,headline692,description682,http://finalurl682.com,folder682,folder692, in stock,18, campaign50,adgroup57,66
keyword683,keyword2673,keyword3673,keyword4673,headline683,headline693,description683,http://finalurl683.com,folder683,folder693, in stock,18, campaign50,adgroup57,66
keyword684,keyword2674,keyword3674,keyword4674,headline684,headline694,description684,http://finalurl684.com,folder684,folder694, in stock,18, campaign50,adgroup57,66
keyword685,keyword2675,keyword3675,keyword4675,headline685,headline695,description685,http://finalurl685.com,folder685,folder695, in stock,18, campaign50,adgroup57,66
keyword686,keyword2676,keyword3676,keyword4676,headline686,headline696,description686,http://finalurl686.com,folder686,folder696, in stock,18, campaign50,adgroup57,66
keyword687,keyword2677,keyword3677,keyword4677,headline687,headline697,description687,http://finalurl687.com,folder687,folder697, in stock,18, campaign50,adgroup57,66
keyword688,keyword2678,keyword3678,keyword4678,headline688,headline698,description688,http://finalurl688.com,folder688,folder698, in stock,18, campaign50,adgroup57,66
keyword689,keyword2679,keyword3679,keyword4679,headline689,headline699,description689,http://finalurl689.com,folder689,folder699, in stock,18, campaign50,adgroup57,66
keyword690,keyword2680,keyword3680,keyword4680,headline690,headline700,description690,http://finalurl690.com,folder690,folder700, in stock,18, campaign50,adgroup57,66
keyword691,keyword2681,keyword3681,keyword4681,headline691,headline701,description691,http://finalurl691.com,folder691,folder701, in stock,18, campaign50,adgroup57,66
keyword692,keyword2682,keyword3682,keyword4682,headline692,headline702,description692,http://finalurl692.com,folder692,folder702, in stock,18, campaign50,adgroup57,66
keyword693,keyword2683,keyword3683,keyword4683,headline693,headline703,description693,http://finalurl693.com,folder693,folder703, in stock,18, campaign50,adgroup57,66
keyword694,keyword2684,keyword3684,keyword4684,headline694,headline704,description694,http://finalurl694.com,folder694,folder704, in stock,18, campaign50,adgroup57,66
keyword695,keyword2685,keyword3685,keyword4685,headline695,headline705,description695,http://finalurl695.com,folder695,folder705, in stock,18, campaign50,adgroup57,66
keyword696,keyword2686,keyword3686,keyword4686,headline696,headline706,description696,http://finalurl696.com,folder696,folder706, in stock,18, campaign50,adgroup57,66
keyword697,keyword2687,keyword3687,keyword4687,headline697,headline707,description697,http://finalurl697.com,folder697,folder707, in stock,18, campaign50,adgroup57,66
keyword698,keyword2688,keyword3688,keyword4688,headline698,headline708,description698,http://finalurl698.com,folder698,folder708, in stock,18, campaign50,adgroup57,66
keyword699,keyword2689,keyword3689,keyword4689,headline699,headline709,description699,http://finalurl699.com,folder699,folder709, in stock,18, campaign50,adgroup57,66
keyword700,keyword2690,keyword3690,keyword4690,headline700,headline710,description700,http://finalurl700.com,folder700,folder710, in stock,18, campaign50,adgroup57,66
keyword701,keyword2691,keyword3691,keyword4691,headline701,headline711,description701,http://finalurl701.com,folder701,folder711, in stock,18, campaign50,adgroup57,66
keyword702,keyword2692,keyword3692,keyword4692,headline702,headline712,description702,http://finalurl702.com,folder702,folder712, in stock,18, campaign50,adgroup57,66
keyword703,keyword2693,keyword3693,keyword4693,headline703,headline713,description703,http://finalurl703.com,folder703,folder713, in stock,35, campaign50,adgroup59,66
keyword704,keyword2694,keyword3694,keyword4694,headline704,headline714,description704,http://finalurl704.com,folder704,folder714, in stock,35, campaign50,adgroup59,66
keyword705,keyword2695,keyword3695,keyword4695,headline705,headline715,description705,http://finalurl705.com,folder705,folder715, in stock,35, campaign50,adgroup59,66
keyword706,keyword2696,keyword3696,keyword4696,headline706,headline716,description706,http://finalurl706.com,folder706,folder716, in stock,35, campaign50,adgroup59,66
keyword707,keyword2697,keyword3697,keyword4697,headline707,headline717,description707,http://finalurl707.com,folder707,folder717, in stock,35, campaign50,adgroup59,66
keyword708,keyword2698,keyword3698,keyword4698,headline708,headline718,description708,http://finalurl708.com,folder708,folder718, in stock,35, campaign50,adgroup59,66
keyword709,keyword2699,keyword3699,keyword4699,headline709,headline719,description709,http://finalurl709.com,folder709,folder719, in stock,35, campaign50,adgroup59,66
keyword710,keyword2700,keyword3700,keyword4700,headline710,headline720,description710,http://finalurl710.com,folder710,folder720, in stock,35, campaign50,adgroup59,66
keyword711,keyword2701,keyword3701,keyword4701,headline711,headline721,description711,http://finalurl711.com,folder711,folder721, in stock,35, campaign50,adgroup59,66
keyword712,keyword2702,keyword3702,keyword4702,headline712,headline722,description712,http://finalurl712.com,folder712,folder722, in stock,35, campaign50,adgroup59,66
keyword713,keyword2703,keyword3703,keyword4703,headline713,headline723,description713,http://finalurl713.com,folder713,folder723, in stock,35, campaign50,adgroup59,66
keyword714,keyword2704,keyword3704,keyword4704,headline714,headline724,description714,http://finalurl714.com,folder714,folder724, in stock,35, campaign50,adgroup59,66
keyword715,keyword2705,keyword3705,keyword4705,headline715,headline725,description715,http://finalurl715.com,folder715,folder725, in stock,35, campaign50,adgroup59,66
keyword716,keyword2706,keyword3706,keyword4706,headline716,headline726,description716,http://finalurl716.com,folder716,folder726, in stock,35, campaign50,adgroup59,66
keyword717,keyword2707,keyword3707,keyword4707,headline717,headline727,description717,http://finalurl717.com,folder717,folder727, in stock,35, campaign50,adgroup59,66
keyword718,keyword2708,keyword3708,keyword4708,headline718,headline728,description718,http://finalurl718.com,folder718,folder728, in stock,35, campaign50,adgroup59,66
keyword719,keyword2709,keyword3709,keyword4709,headline719,headline729,description719,http://finalurl719.com,folder719,folder729, in stock,35, campaign50,adgroup59,66
keyword720,keyword2710,keyword3710,keyword4710,headline720,headline730,description720,http://finalurl720.com,folder720,folder730, in stock,35, campaign50,adgroup59,66
keyword721,keyword2711,keyword3711,keyword4711,headline721,headline731,description721,http://finalurl721.com,folder721,folder731, in stock,35, campaign50,adgroup59,66
keyword722,keyword2712,keyword3712,keyword4712,headline722,headline732,description722,http://finalurl722.com,folder722,folder732, in stock,35, campaign50,adgroup59,66
keyword723,keyword2713,keyword3713,keyword4713,headline723,headline733,description723,http://finalurl723.com,folder723,folder733, in stock,35, campaign50,adgroup59,66
keyword724,keyword2714,keyword3714,keyword4714,headline724,headline734,description724,http://finalurl724.com,folder724,folder734, in stock,35, campaign50,adgroup59,66
keyword725,keyword2715,keyword3715,keyword4715,headline725,headline735,description725,http://finalurl725.com,folder725,folder735, in stock,35, campaign50,adgroup59,66
keyword726,keyword2716,keyword3716,keyword4716,headline726,headline736,description726,http://finalurl726.com,folder726,folder736, in stock,35, campaign50,adgroup59,66
keyword727,keyword2717,keyword3717,keyword4717,headline727,headline737,description727,http://finalurl727.com,folder727,folder737, in stock,35, campaign50,adgroup59,66
keyword728,keyword2718,keyword3718,keyword4718,headline728,headline738,description728,http://finalurl728.com,folder728,folder738, in stock,35, campaign50,adgroup59,66
keyword729,keyword2719,keyword3719,keyword4719,headline729,headline739,description729,http://finalurl729.com,folder729,folder739, in stock,35, campaign50,adgroup59,66
keyword730,keyword2720,keyword3720,keyword4720,headline730,headline740,description730,http://finalurl730.com,folder730,folder740, in stock,35, campaign50,adgroup59,66
keyword731,keyword2721,keyword3721,keyword4721,headline731,headline741,description731,http://finalurl731.com,folder731,folder741, in stock,35, campaign50,adgroup59,66
keyword732,keyword2722,keyword3722,keyword4722,headline732,headline742,description732,http://finalurl732.com,folder732,folder742, in stock,35, campaign50,adgroup59,66
keyword733,keyword2723,keyword3723,keyword4723,headline733,headline743,description733,http://finalurl733.com,folder733,folder743, in stock,35, campaign50,adgroup59,66
keyword734,keyword2724,keyword3724,keyword4724,headline734,headline744,description734,http://finalurl734.com,folder734,folder744, in stock,35, campaign50,adgroup59,66
keyword735,keyword2725,keyword3725,keyword4725,headline735,headline745,description735,http://finalurl735.com,folder735,folder745, in stock,35, campaign50,adgroup59,66
keyword736,keyword2726,keyword3726,keyword4726,headline736,headline746,description736,http://finalurl736.com,folder736,folder746, in stock,35, campaign50,adgroup59,66
keyword737,keyword2727,keyword3727,keyword4727,headline737,headline747,description737,http://finalurl737.com,folder737,folder747, in stock,35, campaign50,adgroup59,66
keyword738,keyword2728,keyword3728,keyword4728,headline738,headline748,description738,http://finalurl738.com,folder738,folder748, in stock,35, campaign50,adgroup59,66
keyword739,keyword2729,keyword3729,keyword4729,headline739,headline749,description739,http://finalurl739.com,folder739,folder749, in stock,35, campaign50,adgroup59,66
keyword740,keyword2730,keyword3730,keyword4730,headline740,headline750,description740,http://finalurl740.com,folder740,folder750, in stock,35, campaign50,adgroup59,66
keyword741,keyword2731,keyword3731,keyword4731,headline741,headline751,description741,http://finalurl741.com,folder741,folder751, in stock,35, campaign50,adgroup59,66
keyword742,keyword2732,keyword3732,keyword4732,headline742,headline752,description742,http://finalurl742.com,folder742,folder752, in stock,35, campaign50,adgroup59,66
keyword743,keyword2733,keyword3733,keyword4733,headline743,headline753,description743,http://finalurl743.com,folder743,folder753, in stock,35, campaign50,adgroup59,66
keyword744,keyword2734,keyword3734,keyword4734,headline744,headline754,description744,http://finalurl744.com,folder744,folder754, in stock,35, campaign50,adgroup59,66
keyword745,keyword2735,keyword3735,keyword4735,headline745,headline755,description745,http://finalurl745.com,folder745,folder755, in stock,35, campaign50,adgroup59,66
keyword746,keyword2736,keyword3736,keyword4736,headline746,headline756,description746,http://finalurl746.com,folder746,folder756, in stock,35, campaign50,adgroup59,66
keyword747,keyword2737,keyword3737,keyword4737,headline747,headline757,description747,http://finalurl747.com,folder747,folder757, in stock,35, campaign50,adgroup59,66
keyword748,keyword2738,keyword3738,keyword4738,headline748,headline758,description748,http://finalurl748.com,folder748,folder758, in stock,35, campaign50,adgroup59,66
keyword749,keyword2739,keyword3739,keyword4739,headline749,headline759,description749,http://finalurl749.com,folder749,folder759, in stock,35, campaign50,adgroup59,66
keyword750,keyword2740,keyword3740,keyword4740,headline750,headline760,description750,http://finalurl750.com,folder750,folder760, in stock,35, campaign50,adgroup59,66
keyword751,keyword2741,keyword3741,keyword4741,headline751,headline761,description751,http://finalurl751.com,folder751,folder761, in stock,35, campaign50,adgroup59,66
keyword752,keyword2742,keyword3742,keyword4742,headline752,headline762,description752,http://finalurl752.com,folder752,folder762, in stock,35, campaign50,adgroup59,66
keyword753,keyword2743,keyword3743,keyword4743,headline753,headline763,description753,http://finalurl753.com,folder753,folder763, in stock,35, campaign50,adgroup59,66
keyword754,keyword2744,keyword3744,keyword4744,headline754,headline764,description754,http://finalurl754.com,folder754,folder764, in stock,35, campaign50,adgroup59,66
keyword755,keyword2745,keyword3745,keyword4745,headline755,headline765,description755,http://finalurl755.com,folder755,folder765, in stock,35, campaign50,adgroup59,66
keyword756,keyword2746,keyword3746,keyword4746,headline756,headline766,description756,http://finalurl756.com,folder756,folder766, in stock,35, campaign50,adgroup59,66
keyword757,keyword2747,keyword3747,keyword4747,headline757,headline767,description757,http://finalurl757.com,folder757,folder767, in stock,35, campaign50,adgroup59,66
keyword758,keyword2748,keyword3748,keyword4748,headline758,headline768,description758,http://finalurl758.com,folder758,folder768, in stock,35, campaign50,adgroup59,66
keyword759,keyword2749,keyword3749,keyword4749,headline759,headline769,description759,http://finalurl759.com,folder759,folder769, in stock,35, campaign50,adgroup59,66
keyword760,keyword2750,keyword3750,keyword4750,headline760,headline770,description760,http://finalurl760.com,folder760,folder770, in stock,35, campaign50,adgroup59,66
keyword761,keyword2751,keyword3751,keyword4751,headline761,headline771,description761,http://finalurl761.com,folder761,folder771, in stock,35, campaign50,adgroup59,66
keyword762,keyword2752,keyword3752,keyword4752,headline762,headline772,description762,http://finalurl762.com,folder762,folder772, in stock,35, campaign50,adgroup59,66
keyword763,keyword2753,keyword3753,keyword4753,headline763,headline773,description763,http://finalurl763.com,folder763,folder773, in stock,35, campaign50,adgroup59,66
keyword764,keyword2754,keyword3754,keyword4754,headline764,headline774,description764,http://finalurl764.com,folder764,folder774, in stock,35, campaign50,adgroup59,66
keyword765,keyword2755,keyword3755,keyword4755,headline765,headline775,description765,http://finalurl765.com,folder765,folder775, in stock,35, campaign50,adgroup59,66
keyword766,keyword2756,keyword3756,keyword4756,headline766,headline776,description766,http://finalurl766.com,folder766,folder776, in stock,35, campaign50,adgroup59,66
keyword767,keyword2757,keyword3757,keyword4757,headline767,headline777,description767,http://finalurl767.com,folder767,folder777, in stock,35, campaign50,adgroup59,66
keyword768,keyword2758,keyword3758,keyword4758,headline768,headline778,description768,http://finalurl768.com,folder768,folder778, in stock,35, campaign50,adgroup59,66
keyword769,keyword2759,keyword3759,keyword4759,headline769,headline779,description769,http://finalurl769.com,folder769,folder779, in stock,35, campaign50,adgroup59,66
keyword770,keyword2760,keyword3760,keyword4760,headline770,headline780,description770,http://finalurl770.com,folder770,folder780, in stock,35, campaign50,adgroup59,66
keyword771,keyword2761,keyword3761,keyword4761,headline771,headline781,description771,http://finalurl771.com,folder771,folder781, in stock,35, campaign50,adgroup59,66
keyword772,keyword2762,keyword3762,keyword4762,headline772,headline782,description772,http://finalurl772.com,folder772,folder782, in stock,35, campaign50,adgroup59,66
keyword773,keyword2763,keyword3763,keyword4763,headline773,headline783,description773,http://finalurl773.com,folder773,folder783, in stock,35, campaign50,adgroup59,66
keyword774,keyword2764,keyword3764,keyword4764,headline774,headline784,description774,http://finalurl774.com,folder774,folder784, in stock,44, campaign55,adgroup69,34
keyword775,keyword2765,keyword3765,keyword4765,headline775,headline785,description775,http://finalurl775.com,folder775,folder785, in stock,44, campaign55,adgroup69,34
keyword776,keyword2766,keyword3766,keyword4766,headline776,headline786,description776,http://finalurl776.com,folder776,folder786, in stock,44, campaign55,adgroup69,34
keyword777,keyword2767,keyword3767,keyword4767,headline777,headline787,description777,http://finalurl777.com,folder777,folder787, in stock,44, campaign55,adgroup69,34
keyword778,keyword2768,keyword3768,keyword4768,headline778,headline788,description778,http://finalurl778.com,folder778,folder788, in stock,44, campaign55,adgroup69,34
keyword779,keyword2769,keyword3769,keyword4769,headline779,headline789,description779,http://finalurl779.com,folder779,folder789, in stock,44, campaign55,adgroup69,34
keyword780,keyword2770,keyword3770,keyword4770,headline780,headline790,description780,http://finalurl780.com,folder780,folder790, in stock,44, campaign55,adgroup69,34
keyword781,keyword2771,keyword3771,keyword4771,headline781,headline791,description781,http://finalurl781.com,folder781,folder791, in stock,44, campaign55,adgroup69,34
keyword782,keyword2772,keyword3772,keyword4772,headline782,headline792,description782,http://finalurl782.com,folder782,folder792, in stock,44, campaign55,adgroup69,34
keyword783,keyword2773,keyword3773,keyword4773,headline783,headline793,description783,http://finalurl783.com,folder783,folder793, in stock,44, campaign55,adgroup69,34
keyword784,keyword2774,keyword3774,keyword4774,headline784,headline794,description784,http://finalurl784.com,folder784,folder794, in stock,44, campaign55,adgroup69,34
keyword785,keyword2775,keyword3775,keyword4775,headline785,headline795,description785,http://finalurl785.com,folder785,folder795, in stock,44, campaign55,adgroup69,34
keyword786,keyword2776,keyword3776,keyword4776,headline786,headline796,description786,http://finalurl786.com,folder786,folder796, in stock,44, campaign55,adgroup69,34
keyword787,keyword2777,keyword3777,keyword4777,headline787,headline797,description787,http://finalurl787.com,folder787,folder797, in stock,44, campaign55,adgroup69,34
keyword788,keyword2778,keyword3778,keyword4778,headline788,headline798,description788,http://finalurl788.com,folder788,folder798, in stock,44, campaign55,adgroup69,34
keyword789,keyword2779,keyword3779,keyword4779,headline789,headline799,description789,http://finalurl789.com,folder789,folder799, in stock,44, campaign55,adgroup69,34
keyword790,keyword2780,keyword3780,keyword4780,headline790,headline800,description790,http://finalurl790.com,folder790,folder800, in stock,44, campaign55,adgroup69,34
keyword791,keyword2781,keyword3781,keyword4781,headline791,headline801,description791,http://finalurl791.com,folder791,folder801, in stock,44, campaign55,adgroup69,34
keyword792,keyword2782,keyword3782,keyword4782,headline792,headline802,description792,http://finalurl792.com,folder792,folder802, in stock,44, campaign55,adgroup69,34
